Events,EName,Start,Stop,peak,GOES Class,Derived Position
4,gev_20180819_0538,2018/08/19 05:38:00,06:48:00,06:09:00,A5.4
1,gev_20180814_0500,2018/08/14 05:00:00,05:02:00,05:01:00,A1.0
2,gev_20180814_1236,2018/08/14 12:36:00,12:54:00,12:43:00,A9.3
3,gev_20180816_0912,2018/08/16 09:12:00,09:23:00,09:18:00,A8.9
4,gev_20180819_0538,2018/08/19 05:38:00,06:48:00,06:09:00,A5.4
1,gev_20180814_0500,2018/08/14 05:00:00,05:02:00,05:01:00,A1.0
2,gev_20180814_1236,2018/08/14 12:36:00,12:54:00,12:43:00,A9.3
3,gev_20180816_0912,2018/08/16 09:12:00,09:23:00,09:18:00,A8.9
1,gev_20180814_0500,2018/08/14 05:00:00,05:02:00,05:01:00,A1.0
2,gev_20180814_1236,2018/08/14 12:36:00,12:54:00,12:43:00,A9.3
3,gev_20180816_0912,2018/08/16 09:12:00,09:23:00,09:18:00,A8.9
1,gev_20180810_1250,2018/08/10 12:50:00,13:15:00,13:09:00,A2.0
2,gev_20180810_1600,2018/08/10 16:00:00,16:02:00,16:01:00,A1.0
3,gev_20180810_1824,2018/08/10 18:24:00,19:05:00,18:46:00,A3.6
4,gev_20180814_0500,2018/08/14 05:00:00,05:02:00,05:01:00,A1.0
5,gev_20180814_1236,2018/08/14 12:36:00,12:54:00,12:43:00,A9.3
1,gev_20180810_1250,2018/08/10 12:50:00,13:15:00,13:09:00,A2.0
2,gev_20180810_1600,2018/08/10 16:00:00,16:02:00,16:01:00,A1.0
3,gev_20180810_1824,2018/08/10 18:24:00,19:05:00,18:46:00,A3.6
4,gev_20180814_0500,2018/08/14 05:00:00,05:02:00,05:01:00,A1.0
5,gev_20180814_1236,2018/08/14 12:36:00,12:54:00,12:43:00,A9.3
1,gev_20180810_1250,2018/08/10 12:50:00,13:15:00,13:09:00,A2.0
2,gev_20180810_1600,2018/08/10 16:00:00,16:02:00,16:01:00,A1.0
3,gev_20180810_1824,2018/08/10 18:24:00,19:05:00,18:46:00,A3.6
4,gev_20180814_0500,2018/08/14 05:00:00,05:02:00,05:01:00,A1.0
1,gev_20180810_1250,2018/08/10 12:50:00,13:15:00,13:09:00,A2.0
2,gev_20180810_1600,2018/08/10 16:00:00,16:02:00,16:01:00,A1.0
3,gev_20180810_1824,2018/08/10 18:24:00,19:05:00,18:46:00,A3.6
1,gev_20180810_1250,2018/08/10 12:50:00,13:15:00,13:09:00,A2.0
2,gev_20180810_1600,2018/08/10 16:00:00,16:02:00,16:01:00,A1.0
3,gev_20180810_1824,2018/08/10 18:24:00,19:05:00,18:46:00,A3.6
1,gev_20180810_1250,2018/08/10 12:50:00,13:15:00,13:09:00,A2.0
2,gev_20180810_1600,2018/08/10 16:00:00,16:02:00,16:01:00,A1.0
3,gev_20180810_1824,2018/08/10 18:24:00,19:05:00,18:46:00,A3.6
1,gev_20180803_1545,2018/08/03 15:45:00,15:47:00,15:46:00,A1.0
2,gev_20180803_2351,2018/08/03 23:51:00,01:45:00,00:49:00,A4.8
1,gev_20180802_0738,2018/08/02 07:38:00,08:30:00,08:07:00,A3.0
2,gev_20180803_1545,2018/08/03 15:45:00,15:47:00,15:46:00,A1.0
3,gev_20180803_2351,2018/08/03 23:51:00,01:45:00,00:49:00,A4.8
1,gev_20180802_0738,2018/08/02 07:38:00,08:30:00,08:07:00,A3.0
2,gev_20180803_1545,2018/08/03 15:45:00,15:47:00,15:46:00,A1.0
3,gev_20180803_2351,2018/08/03 23:51:00,01:45:00,00:49:00,A4.8
1,gev_20180802_0738,2018/08/02 07:38:00,08:30:00,08:07:00,A3.0
2,gev_20180803_1545,2018/08/03 15:45:00,15:47:00,15:46:00,A1.0
3,gev_20180803_2351,2018/08/03 23:51:00,01:45:00,00:49:00,A4.8
1,gev_20180802_0738,2018/08/02 07:38:00,08:30:00,08:07:00,A3.0
2,gev_20180803_1545,2018/08/03 15:45:00,15:47:00,15:46:00,A1.0
3,gev_20180803_2351,2018/08/03 23:51:00,01:45:00,00:49:00,A4.8
1,gev_20180729_2102,2018/07/29 21:02:00,21:38:00,21:21:00,A5.4
2,gev_20180729_2143,2018/07/29 21:43:00,22:10:00,21:48:00,A8.3
3,gev_20180729_2145,2018/07/29 21:45:00,21:53:00,21:48:00,B1.0
4,gev_20180802_0738,2018/08/02 07:38:00,08:30:00,08:07:00,A3.0
5,gev_20180803_1545,2018/08/03 15:45:00,15:47:00,15:46:00,A1.0
6,gev_20180803_2351,2018/08/03 23:51:00,01:45:00,00:49:00,A4.8
1,gev_20180728_0130,2018/07/28 01:30:00,02:10:00,01:40:00,A6.8
2,gev_20180728_1321,2018/07/28 13:21:00,13:52:00,13:40:00,A5.5
3,gev_20180729_2102,2018/07/29 21:02:00,21:38:00,21:21:00,A5.4
4,gev_20180729_2143,2018/07/29 21:43:00,22:10:00,21:48:00,A8.3
5,gev_20180729_2145,2018/07/29 21:45:00,21:53:00,21:48:00,B1.0
6,gev_20180802_0738,2018/08/02 07:38:00,08:30:00,08:07:00,A3.0
1,gev_20180728_0130,2018/07/28 01:30:00,02:10:00,01:40:00,A6.8
2,gev_20180728_1321,2018/07/28 13:21:00,13:52:00,13:40:00,A5.5
3,gev_20180729_2102,2018/07/29 21:02:00,21:38:00,21:21:00,A5.4
4,gev_20180729_2143,2018/07/29 21:43:00,22:10:00,21:48:00,A8.3
5,gev_20180729_2145,2018/07/29 21:45:00,21:53:00,21:48:00,B1.0
1,gev_20180728_0130,2018/07/28 01:30:00,02:10:00,01:40:00,A6.8
2,gev_20180728_1321,2018/07/28 13:21:00,13:52:00,13:40:00,A5.5
3,gev_20180729_2102,2018/07/29 21:02:00,21:38:00,21:21:00,A5.4
4,gev_20180729_2143,2018/07/29 21:43:00,22:10:00,21:48:00,A8.3
5,gev_20180729_2145,2018/07/29 21:45:00,21:53:00,21:48:00,B1.0
1,gev_20180728_0130,2018/07/28 01:30:00,02:10:00,01:40:00,A6.8
2,gev_20180728_1321,2018/07/28 13:21:00,13:52:00,13:40:00,A5.5
