harp_num,t_rec,noaa_num,latdtmin,londtmin,latdtmax,londtmax
10,2010.05.06_07:00:00_TAI,11066,-28.445601,20.7903,-24.246799,30.3957
10,2010.05.06_16:00:00_TAI,11066,-28.445601,25.732201,-24.246799,35.337601
10,2010.05.06_14:00:00_TAI,11066,-28.445601,24.634001,-24.246799,34.239399
10,2010.05.05_08:00:00_TAI,11066,-28.445601,8.1611,-24.246799,17.7665
10,2010.05.04_12:00:00_TAI,11066,-28.445601,-2.8209,-24.246799,6.7845
10,2010.05.03_19:00:00_TAI,11066,-28.445601,-12.1556,-24.246799,-2.5502
10,2010.05.03_18:00:00_TAI,11066,-28.445601,-12.7047,-24.246799,-3.0993
10,2010.05.03_17:00:00_TAI,11066,-28.445601,-13.2538,-24.246799,-3.6484
10,2010.05.03_16:00:00_TAI,11066,-28.445601,-13.8029,-24.246799,-4.1975
10,2010.05.03_15:00:00_TAI,11066,-28.445601,-14.352,-24.246799,-4.7466
10,2010.05.03_14:00:00_TAI,11066,-28.445601,-14.9011,-24.246799,-5.2957
10,2010.05.03_13:00:00_TAI,11066,-28.445601,-15.4502,-24.246799,-5.8448
10,2010.05.03_12:00:00_TAI,11066,-28.445601,-15.9993,-24.246799,-6.3939
10,2010.05.03_11:00:00_TAI,11066,-28.445601,-16.548401,-24.246799,-6.943
10,2010.05.03_10:00:00_TAI,11066,-28.445601,-17.0975,-24.246799,-7.4921
10,2010.05.03_09:00:00_TAI,11066,-28.445601,-17.646601,-24.246799,-8.0412
10,2010.05.03_08:00:00_TAI,11066,-28.445601,-18.1957,-24.246799,-8.5903
10,2010.05.03_07:00:00_TAI,11066,-28.445601,-18.744801,-24.246799,-9.1394
10,2010.05.03_06:00:00_TAI,11066,-28.445601,-19.2939,-24.246799,-9.6885
10,2010.05.03_05:00:00_TAI,11066,-28.445601,-19.843,-24.246799,-10.2376
10,2010.05.03_04:00:00_TAI,11066,-28.445601,-20.392099,-24.246799,-10.7867
10,2010.05.03_03:00:00_TAI,11066,-28.445601,-20.9412,-24.246799,-11.3358
10,2010.05.03_02:00:00_TAI,11066,-28.445601,-21.490299,-24.246799,-11.8849
10,2010.05.03_01:00:00_TAI,11066,-28.445601,-22.0394,-24.246799,-12.434
10,2010.05.03_20:00:00_TAI,11066,-28.445601,-11.6065,-24.246799,-2.0011
10,2010.05.03_21:00:00_TAI,11066,-28.445601,-11.0574,-24.246799,-1.452
10,2010.05.03_22:00:00_TAI,11066,-28.445601,-10.5083,-24.246799,-0.9029
10,2010.05.03_23:00:00_TAI,11066,-28.445601,-9.9592,-24.246799,-0.3538
10,2010.05.07_03:00:00_TAI,11066,-28.445601,31.772301,-24.246799,41.377701
10,2010.05.07_04:00:00_TAI,11066,-28.445601,32.3214,-24.246799,41.9268
10,2010.05.07_05:00:00_TAI,11066,-28.445601,32.870499,-24.246799,42.475899
10,2010.05.07_06:00:00_TAI,11066,-28.445601,33.419601,-24.246799,43.025002
10,2010.05.04_10:00:00_TAI,11066,-28.445601,-3.9191,-24.246799,5.6863
10,2010.05.04_09:00:00_TAI,11066,-28.445601,-4.4682,-24.246799,5.1372
10,2010.05.07_11:00:00_TAI,11066,-28.445601,36.1651,-24.246799,45.7705
10,2010.05.07_12:00:00_TAI,11066,-28.445601,36.714199,-24.246799,46.319599
10,2010.05.04_08:00:00_TAI,11066,-28.445601,-5.0173,-24.246799,4.5881
10,2010.05.07_02:00:00_TAI,11066,-28.445601,31.2232,-24.246799,40.828602
10,2010.05.07_14:00:00_TAI,11066,-28.445601,37.812401,-24.246799,47.417801
10,2010.05.04_06:00:00_TAI,11066,-28.445601,-6.1155,-24.246799,3.4899
10,2010.05.06_05:00:00_TAI,11066,-28.445601,19.692101,-24.246799,29.297501
10,2010.05.04_05:00:00_TAI,11066,-28.445601,-6.6646,-24.246799,2.9408
10,2010.05.04_04:00:00_TAI,11066,-28.445601,-7.2137,-24.246799,2.3917
10,2010.05.07_21:00:00_TAI,11066,-28.445601,41.656101,-24.246799,51.261501
10,2010.05.04_03:00:00_TAI,11066,-28.445601,-7.7628,-24.246799,1.8426
10,2010.05.04_02:00:00_TAI,11066,-28.445601,-8.3119,-24.246799,1.2935
10,2010.05.04_01:00:00_TAI,11066,-28.445601,-8.861,-24.246799,0.7444
10,2010.05.04_00:00:00_TAI,11066,-28.445601,-9.4101,-24.246799,0.1953
10,2010.05.04_07:00:00_TAI,11066,-28.445601,-5.5664,-24.246799,4.039
10,2010.05.04_23:00:00_TAI,11066,-28.445601,3.2192,-24.246799,12.8246
10,2010.05.04_11:00:00_TAI,11066,-28.445601,-3.37,-24.246799,6.2354
10,2010.05.05_17:00:00_TAI,11066,-28.445601,13.103,-24.246799,22.708401
10,2010.05.05_18:00:00_TAI,11066,-28.445601,13.6521,-24.246799,23.2575
10,2010.05.05_04:00:00_TAI,11066,-28.445601,5.9647,-24.246799,15.5701
10,2010.05.05_03:00:00_TAI,11066,-28.445601,5.4156,-24.246799,15.021
10,2010.05.06_00:00:00_TAI,11066,-28.445601,16.946699,-24.246799,26.552
10,2010.05.05_13:00:00_TAI,11066,-28.445601,10.9066,-24.246799,20.511999
10,2010.05.06_03:00:00_TAI,11066,-28.445601,18.593901,-24.246799,28.199301
10,2010.05.06_02:00:00_TAI,11066,-28.445601,18.0448,-24.246799,27.6502
10,2010.05.05_02:00:00_TAI,11066,-28.445601,4.8665,-24.246799,14.4719
10,2010.05.05_16:00:00_TAI,11066,-28.445601,12.5539,-24.246799,22.1593
10,2010.05.05_22:00:00_TAI,11066,-28.445601,15.8485,-24.246799,25.4538
10,2010.05.05_15:00:00_TAI,11066,-28.445601,12.0048,-24.246799,21.610201
10,2010.05.05_07:00:00_TAI,11066,-28.445601,7.612,-24.246799,17.2174
10,2010.05.05_23:00:00_TAI,11066,-28.445601,16.3976,-24.246799,26.002899
10,2010.05.05_01:00:00_TAI,11066,-28.445601,4.3174,-24.246799,13.9228
10,2010.05.06_04:00:00_TAI,11066,-28.445601,19.143,-24.246799,28.7484
10,2010.05.05_06:00:00_TAI,11066,-28.445601,7.0629,-24.246799,16.668301
10,2010.05.05_19:00:00_TAI,11066,-28.445601,14.2012,-24.246799,23.806601
10,2010.05.05_10:00:00_TAI,11066,-28.445601,9.2593,-24.246799,18.8647
10,2010.05.05_20:00:00_TAI,11066,-28.445601,14.7503,-24.246799,24.3557
10,2010.05.05_14:00:00_TAI,11066,-28.445601,11.4557,-24.246799,21.0611
10,2010.05.06_01:00:00_TAI,11066,-28.445601,17.4958,-24.246799,27.101101
10,2010.05.05_21:00:00_TAI,11066,-28.445601,15.2994,-24.246799,24.904699
10,2010.05.03_00:00:00_TAI,11066,-28.445601,-22.588499,-24.246799,-12.9831
10,2010.05.05_11:00:00_TAI,11066,-28.445601,9.8084,-24.246799,19.413799
10,2010.05.05_09:00:00_TAI,11066,-28.445601,8.7102,-24.246799,18.315599
10,2010.05.05_05:00:00_TAI,11066,-28.445601,6.5138,-24.246799,16.1192
10,2010.05.05_12:00:00_TAI,11066,-28.445601,10.3575,-24.246799,19.9629
10,2010.05.05_00:00:00_TAI,11066,-28.445601,3.7683,-24.246799,13.3737
11,2010.05.05_05:00:00_TAI,11063,15.5557,64.616402,19.690901,75.796097
11,2010.05.03_09:00:00_TAI,11063,15.5557,40.0275,19.690901,51.207298
11,2010.05.05_23:00:00_TAI,11063,15.5557,74.675499,19.690901,85.855202
11,2010.05.05_12:00:00_TAI,11063,15.5557,68.528297,19.690901,79.708
11,2010.05.05_06:00:00_TAI,11063,15.5557,65.175201,19.690901,76.355003
11,2010.05.03_10:00:00_TAI,11063,15.5557,40.586399,19.690901,51.766102
11,2010.05.04_06:00:00_TAI,11063,15.5557,51.7631,19.690901,62.942902
11,2010.05.05_04:00:00_TAI,11063,15.5557,64.057602,19.690901,75.237297
11,2010.05.04_16:00:00_TAI,11063,15.5557,57.351501,19.690901,68.531303
11,2010.05.05_15:00:00_TAI,11063,15.5557,70.204803,19.690901,81.384499
11,2010.05.04_05:00:00_TAI,11063,15.5557,51.2043,19.690901,62.383999
11,2010.05.03_11:00:00_TAI,11063,15.5557,41.145199,19.690901,52.324902
11,2010.05.03_20:00:00_TAI,11063,15.5557,46.174702,19.690901,57.3545
11,2010.05.05_18:00:00_TAI,11063,15.5557,71.881302,19.690901,83.060997
11,2010.05.03_12:00:00_TAI,11063,15.5557,41.703999,19.690901,52.883801
11,2010.05.04_15:00:00_TAI,11063,15.5557,56.792702,19.690901,67.972397
11,2010.05.04_10:00:00_TAI,11063,15.5557,53.998501,19.690901,65.1782
11,2010.05.05_20:00:00_TAI,11063,15.5557,72.999001,19.690901,84.178703
11,2010.05.04_11:00:00_TAI,11063,15.5557,54.557301,19.690901,65.737099
11,2010.05.03_16:00:00_TAI,11063,15.5557,43.9394,19.690901,55.119099
11,2010.05.03_15:00:00_TAI,11063,15.5557,43.3806,19.690901,54.560299
11,2010.05.05_14:00:00_TAI,11063,15.5557,69.645897,19.690901,80.825699
11,2010.05.04_09:00:00_TAI,11063,15.5557,53.439602,19.690901,64.6194
11,2010.05.04_08:00:00_TAI,11063,15.5557,52.880798,19.690901,64.060501
11,2010.05.05_13:00:00_TAI,11063,15.5557,69.087097,19.690901,80.266899
11,2010.05.04_12:00:00_TAI,11063,15.5557,55.116199,19.690901,66.295898
11,2010.05.05_19:00:00_TAI,11063,15.5557,72.440102,19.690901,83.619904
11,2010.05.05_02:00:00_TAI,11063,15.5557,62.939899,19.690901,74.119598
11,2010.05.03_14:00:00_TAI,11063,15.5557,42.821701,19.690901,54.001499
11,2010.05.04_13:00:00_TAI,11063,15.5557,55.674999,19.690901,66.854698
11,2010.05.03_18:00:00_TAI,11063,15.5557,45.057098,19.690901,56.236801
11,2010.05.04_07:00:00_TAI,11063,15.5557,52.321999,19.690901,63.501701
11,2010.05.05_22:00:00_TAI,11063,15.5557,74.116699,19.690901,85.296402
11,2010.05.03_19:00:00_TAI,11063,15.5557,45.615898,19.690901,56.795601
11,2010.05.03_13:00:00_TAI,11063,15.5557,42.262901,19.690901,53.4426
11,2010.05.04_14:00:00_TAI,11063,15.5557,56.233799,19.690901,67.413597
11,2010.05.05_03:00:00_TAI,11063,15.5557,63.498699,19.690901,74.678497
11,2010.05.03_21:00:00_TAI,11063,15.5557,46.733601,19.690901,57.9133
11,2010.05.05_21:00:00_TAI,11063,15.5557,73.5578,19.690901,84.737602
11,2010.05.04_17:00:00_TAI,11063,15.5557,57.910301,19.690901,69.090103
11,2010.05.06_00:00:00_TAI,11063,15.5557,75.234299,19.690901,86.414101
11,2010.05.04_21:00:00_TAI,11063,15.5557,60.145699,19.690901,71.325401
11,2010.05.03_06:00:00_TAI,11063,15.5557,38.351002,19.690901,49.5308
11,2010.05.03_23:00:00_TAI,11063,15.5557,47.851299,19.690901,59.030998
11,2010.05.04_03:00:00_TAI,11063,15.5557,50.086601,19.690901,61.266399
11,2010.05.05_10:00:00_TAI,11063,15.5557,67.410599,19.690901,78.590302
11,2010.05.06_09:00:00_TAI,11063,15.5557,80.263901,19.690901,91.443604
11,2010.05.03_05:00:00_TAI,11063,15.5557,37.792198,19.690901,48.971901
11,2010.05.06_01:00:00_TAI,11063,15.5557,75.793198,19.690901,86.9729
11,2010.05.06_08:00:00_TAI,11063,15.5557,79.705002,19.690901,90.884804
11,2010.05.04_02:00:00_TAI,11063,15.5557,49.527802,19.690901,60.7075
11,2010.05.06_03:00:00_TAI,11063,15.5557,76.910797,19.690901,88.090599
11,2010.05.05_17:00:00_TAI,11063,15.5557,71.322502,19.690901,82.502197
11,2010.05.06_10:00:00_TAI,11063,15.5557,80.822701,19.690901,92.002502
11,2010.05.05_00:00:00_TAI,11063,15.5557,61.822201,19.690901,73.001999
11,2010.05.05_16:00:00_TAI,11063,15.5557,70.763603,19.690901,81.943398
11,2010.05.06_07:00:00_TAI,11063,15.5557,79.146202,19.690901,90.325897
11,2010.05.04_22:00:00_TAI,11063,15.5557,60.704498,19.690901,71.8843
11,2010.05.04_00:00:00_TAI,11063,15.5557,48.410099,19.690901,59.589802
11,2010.05.04_23:00:00_TAI,11063,15.5557,61.263401,19.690901,72.4431
11,2010.05.06_06:00:00_TAI,11063,15.5557,78.587402,19.690901,89.767097
11,2010.05.06_04:00:00_TAI,11063,15.5557,77.469704,19.690901,88.649399
11,2010.05.05_09:00:00_TAI,11063,15.5557,66.851799,19.690901,78.031502
11,2010.05.04_01:00:00_TAI,11063,15.5557,48.968899,19.690901,60.148701
11,2010.05.05_08:00:00_TAI,11063,15.5557,66.2929,19.690901,77.472702
11,2010.05.06_05:00:00_TAI,11063,15.5557,78.028503,19.690901,89.208298
11,2010.05.05_07:00:00_TAI,11063,15.5557,65.7341,19.690901,76.913803
11,2010.05.04_20:00:00_TAI,11063,15.5557,59.586899,19.690901,70.766602
11,2010.05.03_17:00:00_TAI,11063,15.5557,44.498199,19.690901,55.678001
11,2010.05.03_07:00:00_TAI,11063,15.5557,38.909801,19.690901,50.0896
11,2010.05.06_02:00:00_TAI,11063,15.5557,76.351997,19.690901,87.5317
11,2010.05.05_01:00:00_TAI,11063,15.5557,62.381001,19.690901,73.560799
11,2010.05.03_22:00:00_TAI,11063,15.5557,47.2924,19.690901,58.472198
11,2010.05.05_11:00:00_TAI,11063,15.5557,67.969398,19.690901,79.1492
11,2010.05.04_19:00:00_TAI,11063,15.5557,59.028,19.690901,70.207802
11,2010.05.03_08:00:00_TAI,11063,15.5557,39.4687,19.690901,50.648399
11,2010.05.04_18:00:00_TAI,11063,15.5557,58.4692,19.690901,69.648903
11,2010.05.04_04:00:00_TAI,11063,15.5557,50.645401,19.690901,61.825199
12,2010.05.08_07:00:00_TAI,11068,-23.5504,-28.8305,-16.6392,-12.9528
12,2010.05.03_22:00:00_TAI,11068,-23.5504,-87.262497,-16.6392,-71.384804
12,2010.05.08_17:00:00_TAI,11068,-23.5504,-23.265499,-16.6392,-7.3878
12,2010.05.03_18:00:00_TAI,11068,-23.5504,-89.488503,-16.6392,-73.610802
12,2010.05.11_09:00:00_TAI,11068,-23.5504,12.3502,-16.6392,28.2279
12,2010.05.11_15:00:00_TAI,11068,-23.5504,15.6891,-16.6392,31.566799
12,2010.05.08_18:00:00_TAI,11068,-23.5504,-22.709101,-16.6392,-6.8314
12,2010.05.08_04:00:00_TAI,11068,-23.5504,-30.5,-16.6392,-14.6223
12,2010.05.11_21:00:00_TAI,11068,-23.5504,19.028099,-16.6392,34.9058
12,2010.05.11_16:00:00_TAI,11068,-23.5504,16.2456,-16.6392,32.123299
12,2010.05.11_08:00:00_TAI,11068,-23.5504,11.7937,-16.6392,27.6714
12,2010.05.04_00:00:00_TAI,11068,-23.5504,-86.149498,-16.6392,-70.271797
12,2010.05.11_22:00:00_TAI,11068,-23.5504,19.5846,-16.6392,35.462299
12,2010.05.08_19:00:00_TAI,11068,-23.5504,-22.152599,-16.6392,-6.2749
12,2010.05.08_11:00:00_TAI,11068,-23.5504,-26.6045,-16.6392,-10.7268
12,2010.05.05_05:00:00_TAI,11068,-23.5504,-70.0112,-16.6392,-54.133499
12,2010.05.03_21:00:00_TAI,11068,-23.5504,-87.819,-16.6392,-71.941299
12,2010.05.08_20:00:00_TAI,11068,-23.5504,-21.5961,-16.6392,-5.7184
12,2010.05.03_17:00:00_TAI,11068,-23.5504,-90.044998,-16.6392,-74.167297
12,2010.05.11_14:00:00_TAI,11068,-23.5504,15.1326,-16.6392,31.0103
12,2010.05.11_20:00:00_TAI,11068,-23.5504,18.4716,-16.6392,34.3493
12,2010.05.08_09:00:00_TAI,11068,-23.5504,-27.717501,-16.6392,-11.8398
12,2010.05.05_04:00:00_TAI,11068,-23.5504,-70.567703,-16.6392,-54.689899
12,2010.05.03_20:00:00_TAI,11068,-23.5504,-88.375504,-16.6392,-72.497803
12,2010.05.11_18:00:00_TAI,11068,-23.5504,17.358601,-16.6392,33.236301
12,2010.05.11_19:00:00_TAI,11068,-23.5504,17.9151,-16.6392,33.792801
12,2010.05.08_14:00:00_TAI,11068,-23.5504,-24.934999,-16.6392,-9.0573
12,2010.05.11_17:00:00_TAI,11068,-23.5504,16.802099,-16.6392,32.679798
12,2010.05.03_23:00:00_TAI,11068,-23.5504,-86.706001,-16.6392,-70.8283
12,2010.05.11_12:00:00_TAI,11068,-23.5504,14.0196,-16.6392,29.897301
12,2010.05.05_16:00:00_TAI,11068,-23.5504,-63.889702,-16.6392,-48.012001
12,2010.05.08_05:00:00_TAI,11068,-23.5504,-29.943501,-16.6392,-14.0658
12,2010.05.08_13:00:00_TAI,11068,-23.5504,-25.491501,-16.6392,-9.6138
12,2010.05.08_08:00:00_TAI,11068,-23.5504,-28.274,-16.6392,-12.3963
12,2010.05.08_15:00:00_TAI,11068,-23.5504,-24.3785,-16.6392,-8.5008
12,2010.05.08_06:00:00_TAI,11068,-23.5504,-29.386999,-16.6392,-13.5093
12,2010.05.05_15:00:00_TAI,11068,-23.5504,-64.446198,-16.6392,-48.568501
12,2010.05.08_16:00:00_TAI,11068,-23.5504,-23.822001,-16.6392,-7.9443
12,2010.05.08_12:00:00_TAI,11068,-23.5504,-26.048,-16.6392,-10.1703
12,2010.05.11_13:00:00_TAI,11068,-23.5504,14.5761,-16.6392,30.4538
12,2010.05.11_11:00:00_TAI,11068,-23.5504,13.4631,-16.6392,29.340799
12,2010.05.11_10:00:00_TAI,11068,-23.5504,12.9066,-16.6392,28.7843
12,2010.05.03_19:00:00_TAI,11068,-23.5504,-88.931999,-16.6392,-73.054298
12,2010.05.08_10:00:00_TAI,11068,-23.5504,-27.160999,-16.6392,-11.2833
